time	Channel1	Channel2
-0.0007310000000000001	1.5556	-0.0044
-0.0007308	1.555866	-0.0024
-0.0007306000000000001	1.553467	-0.004666666
-0.0007304	1.552933	-0.0016
-0.0007302000000000001	1.552667	-0.0016
-0.00073	1.549067	-0.001866666
-0.0007298000000000001	1.5488	-0.0032
-0.0007296	1.546667	-0.001066667
-0.0007294000000000001	1.544533	-0.0024
-0.0007292	1.544	-0.001866666
-0.000729	1.542	-0.0016
-0.0007288	1.5412	-0.004133333
-0.0007286	1.540933	-0.003733333
-0.0007284	1.539333	-0.002666666
-0.0007282	1.5372	-0.001333333
-0.000728	1.535866	-0.002933333
-0.0007278	1.5328	-0.0007999999
-0.0007276	1.533867	-0.002933333
-0.0007274	1.5312	-0.001333333
-0.0007272000000000001	1.528267	-0.0016
-0.000727	1.527733	-0.001866666
-0.0007268000000000001	1.525733	-0.002133333
-0.0007266	1.524933	-0.0024
-0.0007264000000000001	1.525467	-0.0016
-0.0007262	1.523067	-0.0005333333
-0.0007260000000000001	1.521466	-0.002666666
-0.0007258	1.519866	-0.002666666
-0.0007256000000000001	1.519333	-0.002133333
-0.0007254	1.5176	-0.0024
-0.0007252000000000001	1.515733	-0.0024
-0.0007250000000000001	1.5136	-0.002933333
-0.0007248	1.5128	-0.003733333
-0.0007246	1.511733	-0.0002666666
-0.0007244	1.512	-0.0016
-0.0007242	1.508933	-0.003466666
-0.000724	1.507066	-0.001866666
-0.0007238	1.506	0.0
-0.0007236	1.5044	-0.001333333
-0.0007234	1.504133	-0.001066667
-0.0007232	1.501333	-0.001066667
-0.000723	1.500533	-0.002933333
-0.0007228	1.4992	-0.0007999999
-0.0007226000000000001	1.498933	-0.002133333
-0.0007224	1.495466	-0.001866666
-0.0007222000000000001	1.495466	-0.001333333
-0.000722	1.494133	-0.0016
-0.0007218000000000001	1.492133	-0.0016
-0.0007216	1.491067	-0.0016
-0.0007214000000000001	1.490533	-0.0032
-0.0007212	1.488133	-0.003733333
-0.0007210000000000001	1.487333	-0.001866666
-0.0007208	1.485333	-0.0024
-0.0007206000000000001	1.483467	-0.0016
-0.0007204000000000001	1.4824	-0.001066667
-0.0007202	1.482133	-0.002666666
-0.00072	1.479467	-0.0007999999
-0.0007198	1.4784	-0.001866666
-0.0007196	1.478933	-0.0032
-0.0007194	1.4756	-0.002133333
-0.0007192	1.474533	-0.0024
-0.000719	1.472933	-0.001333333
-0.0007188	1.4732	-0.0024
-0.0007186	1.469333	-0.0032
-0.0007184	1.468533	-0.0007999999
-0.0007182	1.468533	-0.003733333
-0.0007180000000000001	1.465867	-0.0007999999
-0.0007178	1.465333	-0.0024
-0.0007176000000000001	1.4624	-0.0016
-0.0007174	1.4624	-0.001866666
-0.0007172000000000001	1.4612	-0.0024
-0.000717	1.459067	-0.001333333
-0.0007168000000000001	1.459333	-0.0016
-0.0007166	1.456133	-0.0016
-0.0007164000000000001	1.454533	-0.002933333
-0.0007162	1.453467	-0.002133333
-0.0007160000000000001	1.452	-0.001333333
-0.0007158	1.451467	-0.002666666
-0.0007156	1.4488	-0.002933333
-0.0007154	1.448	-0.002133333
-0.0007152	1.4472	-0.002666666
-0.000715	1.445067	-0.001333333
-0.0007148	1.445866	-0.0024
-0.0007146	1.442267	-0.002933333
-0.0007144	1.4404	-0.0016
-0.0007142	1.440667	-0.0016
-0.000714	1.438533	-0.0024
-0.0007138000000000001	1.436267	-0.0044
-0.0007136	1.4344	-0.002133333
-0.0007134000000000001	1.4336	-0.001866666
-0.0007132	1.433066	-0.0032
-0.0007130000000000001	1.431733	-0.0002666666
-0.0007128	1.430933	-0.0024
-0.0007126000000000001	1.4276	-0.0016
-0.0007124	1.4276	-0.0016
-0.0007122000000000001	1.426267	-0.0016
-0.000712	1.424933	-0.001866666
-0.0007118000000000001	1.424933	-0.002133333
-0.0007116000000000001	1.422266	-0.001333333
-0.0007114	1.421733	-0.001333333
-0.0007112	1.419733	-0.001866666
-0.000711	1.4184	-0.002933333
-0.0007108	1.416533	-0.001066667
-0.0007106	1.415467	-0.0016
-0.0007104	1.4128	-0.0016
-0.0007102	1.413067	-0.0016
-0.00071	1.412133	-0.0016
-0.0007098	1.409467	-0.002666666
-0.0007096	1.408666	-0.002133333
-0.0007094	1.407067	-0.002133333
-0.0007092000000000001	1.404667	-0.0016
-0.000709	1.405467	-0.001333333
-0.0007088000000000001	1.403733	-0.0024
-0.0007086	1.399467	-0.001333333
-0.0007084000000000001	1.401067	-0.0024
-0.0007082	1.398933	-0.001066667
-0.0007080000000000001	1.396267	-0.001066667
-0.0007078	1.396533	-0.0032
-0.0007076000000000001	1.394	0.0
-0.0007074	1.395066	-0.001866666
-0.0007072000000000001	1.392933	-0.002133333
-0.0007070000000000001	1.3908	-0.0024
-0.0007068	1.39	-0.002133333
-0.0007066	1.3892	-0.001333333
-0.0007064	1.3872	-0.001866666
-0.0007062	1.386133	-0.001333333
-0.000706	1.3856	-0.001066667
-0.0007058	1.3832	-0.0016
-0.0007056	1.3824	-0.001333333
-0.0007054	1.381867	-0.0016
-0.0007052	1.378	-0.002666666
-0.0007050000000000001	1.378533	-0.001333333
-0.0007048	1.376133	-0.002666666
-0.0007046000000000001	1.375867	-0.002666666
-0.0007044	1.373733	-0.0024
-0.0007042000000000001	1.371867	-0.0016
-0.000704	1.370667	-0.002933333
-0.0007038000000000001	1.368	-0.001066667
-0.0007036	1.365867	-0.0016
-0.0007034000000000001	1.365867	-0.002933333
-0.0007032	1.364267	-0.003466666
-0.0007030000000000001	1.3628	-0.001866666
-0.0007028000000000001	1.3612	-0.001333333
-0.0007026000000000001	1.360667	-0.0024
-0.0007024	1.358	-0.0005333333
-0.0007022	1.3564	-0.002133333
-0.000702	1.3572	-0.002133333
-0.0007018	1.353333	-0.0005333333
-0.0007016	1.352533	-0.0002666666
-0.0007014	1.351467	-0.002666666
-0.0007012	1.3512	-0.001866666
-0.000701	1.348266	-0.0016
-0.0007008	1.3472	-0.0007999999
-0.0007006	1.3468	-0.001333333
-0.0007004000000000001	1.344933	-0.001066667
-0.0007002	1.342533	-0.0016
-0.0007000000000000001	1.3428	-0.002666666
-0.0006998	1.340667	-0.001866666
-0.0006996000000000001	1.339067	-0.002666666
-0.0006994	1.3376	-0.0032
-0.0006992000000000001	1.336533	-0.0016
-0.000699	1.335467	-0.0016
-0.0006988000000000001	1.333866	-0.002133333
-0.0006986	1.331733	-0.0032
-0.0006984000000000001	1.3312	-0.002933333
-0.0006982000000000001	1.330267	-0.0007999999
-0.000698	1.3292	-0.001866666
-0.0006978	1.326533	-0.0024
-0.0006976	1.324133	-0.001333333
-0.0006974	1.3228	-0.004133333
-0.0006972	1.323067	-0.002666666
-0.000697	1.320533	-0.001866666
-0.0006968	1.3184	-0.0016
-0.0006966	1.316533	-0.001866666
-0.0006964	1.315733	-0.0024
-0.0006962	1.314	-0.002666666
-0.000696	1.312133	-0.0024
-0.0006958000000000001	1.3132	-0.001866666
-0.0006956	1.312133	-0.002933333
-0.0006954000000000001	1.31	-0.002666666
-0.0006952	1.307867	-0.002133333
-0.0006950000000000001	1.306533	-0.001333333
-0.0006948	1.3068	-0.001866666
-0.0006946000000000001	1.3056	-0.002933333
-0.0006944	1.3032	-0.002666666
-0.0006942000000000001	1.301867	-0.001866666
-0.000694	1.299733	-0.001866666
-0.0006938000000000001	1.298133	-0.002133333
-0.0006936	1.296667	-0.0024
-0.0006934	1.295067	-0.002133333
-0.0006932	1.295067	-0.002133333
-0.000693	1.293467	-0.002933333
-0.0006928	1.2932	-0.002666666
-0.0006926	1.289067	-0.002933333
-0.0006924	1.289067	-0.0016
-0.0006922	1.2872	-0.001866666
-0.000692	1.285333	-0.0024
-0.0006918	1.284267	-0.0016
-0.0006916000000000001	1.283467	-0.0024
-0.0006914	1.2804	-0.002133333
-0.0006912000000000001	1.280667	-0.0016
-0.000691	1.279333	-0.0016
-0.0006908000000000001	1.278	-0.004133333
-0.0006906	1.275066	-0.002133333
-0.0006904000000000001	1.274533	-0.001866666
-0.0006902	1.273333	-0.0024
-0.0006900000000000001	1.2704	-0.001333333
-0.0006898	1.270667	-0.0024
-0.0006896000000000001	1.2688	-0.0007999999
-0.0006894000000000001	1.266933	-0.001066667
-0.0006892000000000001	1.266133	-0.0016
-0.000689	1.2652	-0.001866666
-0.0006888	1.263333	-0.002933333
-0.0006886	1.262	-0.0024
-0.0006884	1.2604	-0.002666666
-0.0006882	1.259067	-0.001066667
-0.000688	1.257467	-0.002933333
-0.0006878	1.256267	-0.002933333
-0.0006876	1.254667	-0.0007999999
-0.0006874	1.2552	-0.0024
-0.0006872	1.252533	-0.001866666
-0.0006870000000000001	1.2512	-0.0024
-0.0006868	1.2504	-0.002666666
-0.0006866000000000001	1.248667	-0.001866666
-0.0006864	1.2468	-0.002666666
-0.0006862000000000001	1.245733	-0.002133333
-0.000686	1.2452	-0.002933333
-0.0006858000000000001	1.2428	-0.002133333
-0.0006856	1.24	-0.002666666
-0.0006854000000000001	1.24	-0.0024
-0.0006852	1.239467	-0.0024
-0.0006850000000000001	1.2368	-0.0016
-0.0006848000000000001	1.236	-0.002133333
-0.0006846	1.2328	-0.002666666
-0.0006844	1.232133	-0.002133333
-0.0006842	1.231333	-0.002666666
-0.000684	1.230267	-0.0016
-0.0006838	1.229467	-0.002666666
-0.0006836	1.2276	-0.001866666
-0.0006834	1.225733	-0.002933333
-0.0006832	1.224	-0.003466666
-0.000683	1.223467	-0.003733333
-0.0006828	1.222133	-0.002133333
-0.0006826	1.2216	-0.0024
-0.0006824000000000001	1.220533	-0.001866666
-0.0006822	1.217067	-0.0016
-0.0006820000000000001	1.215867	-0.0016
-0.0006818	1.2156	-0.001333333
-0.0006816000000000001	1.213467	-0.0016
-0.0006814	1.213733	-0.0016
-0.0006812000000000001	1.209733	-0.0024
-0.000681	1.209733	-0.002133333
-0.0006808000000000001	1.2084	-0.002133333
-0.0006806	1.206933	-0.0007999999
-0.0006804000000000001	1.205067	-0.003733333
-0.0006802	1.204267	-0.002666666
-0.00068	1.2016	-0.0005333333
-0.0006798	1.2008	-0.002133333
-0.0006796	1.1996	-0.0016
-0.0006794	1.1996	-0.0024
-0.0006792	1.197733	-0.001066667
-0.000679	1.1956	-0.002666666
-0.0006788	1.193467	-0.0007999999
-0.0006786	1.191467	-0.0016
-0.0006784	1.191467	-0.0044
-0.0006782000000000001	1.189067	-0.002666666
-0.000678	1.188267	-0.0016
-0.0006778000000000001	1.1872	-0.0016
-0.0006776	1.187733	-0.002133333
-0.0006774000000000001	1.1848	-0.0005333333
-0.0006772	1.183067	-0.0007999999
-0.0006770000000000001	1.182	-0.0024
-0.0006768	1.1812	-0.003466666
-0.0006766000000000001	1.178267	-0.002666666
-0.0006764	1.176666	-0.004133333
-0.0006762000000000001	1.1764	-0.001333333
-0.0006760000000000001	1.1744	-0.0024
-0.0006758000000000001	1.172533	-0.003466666
-0.0006756	1.170933	-0.001333333
-0.0006754	1.1712	-0.001333333
-0.0006752	1.168267	-0.001333333
-0.000675	1.168	-0.0002666666
-0.0006748	1.165467	-0.002133333
-0.0006746	1.166	-0.001333333
-0.0006744	1.164133	-0.002666666
-0.0006742	1.162	-0.001866666
-0.000674	1.1604	-0.0016
-0.0006738	1.1604	-0.001333333
-0.0006736000000000001	1.159867	-0.002933333
-0.0006734	1.1576	-0.001066667
-0.0006732000000000001	1.1552	-0.0024
-0.000673	1.154933	-0.002133333
-0.0006728000000000001	1.152533	-0.002666666
-0.0006726	1.152	-0.002666666
-0.0006724000000000001	1.1512	-0.001333333
-0.0006722	1.148933	-0.001866666
-0.0006720000000000001	1.1468	-0.001066667
-0.0006718	1.1444	-0.0024
-0.0006716000000000001	1.144933	-0.001866666
-0.0006714000000000001	1.143333	-0.001866666
-0.0006712	1.1424	-0.0032
-0.000671	1.1392	-0.0024
-0.0006708	1.139733	-0.0044
-0.0006706	1.1376	-0.001866666
-0.0006704	1.135733	-0.001866666
-0.0006702	1.132933	-0.001333333
-0.00067	1.132933	-0.002133333
-0.0006698	1.1316	-0.002933333
-0.0006696	1.13	0.0
-0.0006694000000000001	1.129733	-0.002133333
-0.0006692	1.128667	-0.0016
-0.0006690000000000001	1.125333	-0.001866666
-0.0006688	1.1256	-0.001866666
-0.0006686000000000001	1.125067	-0.002666666
-0.0006684	1.121333	-0.0032
-0.0006682000000000001	1.120533	-0.0032
-0.000668	1.1192	-0.001866666
-0.0006678000000000001	1.117733	-0.001066667
-0.0006676	1.1172	-0.001866666
-0.0006674000000000001	1.1156	-0.002133333
-0.0006672000000000001	1.112667	-0.002133333
-0.0006670000000000001	1.111067	-0.002133333
-0.0006668	1.1108	-0.002133333
-0.0006666	1.1096	-0.002133333
-0.0006664	1.108	-0.0016
-0.0006662	1.106133	-0.0016
-0.000666	1.104533	-0.0032
-0.0006658	1.1032	-0.0024
-0.0006656	1.103733	-0.002666666
-0.0006654	1.0996	-0.002666666
-0.0006652	1.099867	-0.0024
-0.000665	1.0972	-0.002666666
-0.0006648000000000001	1.096133	-0.001866666
-0.0006646	1.095867	-0.0016
-0.0006644000000000001	1.093333	-0.002666666
-0.0006642	1.0928	-0.001333333
-0.0006640000000000001	1.092533	-0.003466666
-0.0006638	1.0912	-0.0024
-0.0006636000000000001	1.088267	-0.002133333
-0.0006634	1.088	-0.0024
-0.0006632000000000001	1.086133	-0.0024
-0.000663	1.084133	-0.0024
-0.0006628000000000001	1.0828	-0.001333333
-0.0006626000000000001	1.082533	-0.001866666
-0.0006624000000000001	1.0796	-0.002133333
-0.0006622	1.0796	-0.0024
-0.000662	1.077333	-0.002933333
-0.0006618	1.076	-0.003466666
-0.0006616	1.074933	-0.003466666
-0.0006614	1.0736	-0.002666666
-0.0006612	1.072533	-0.001866666
-0.000661	1.070667	-0.002933333
-0.0006608	1.068933	-0.001866666
-0.0006606	1.067867	-0.0016
-0.0006604	1.066	-0.001866666
-0.0006602000000000001	1.066	-0.002666666
-0.00066	1.063867	-0.0024
-0.0006598000000000001	1.060533	-0.0024
-0.0006596	1.061733	-0.0024
-0.0006594000000000001	1.0584	-0.0032
-0.0006592	1.057067	-0.001866666
-0.0006590000000000001	1.057867	-0.002933333
-0.0006588	1.0544	-0.0007999999
-0.0006586000000000001	1.053867	-0.0032
-0.0006584	1.0516	-0.001333333
-0.0006582000000000001	1.05	-0.0007999999
-0.0006580000000000001	1.0484	0.0
-0.0006578	1.047333	-0.0032
-0.0006576	1.047333	-0.003466666
-0.0006574	1.0452	-0.001066667
-0.0006572	1.043733	-0.0024
-0.000657	1.044267	-0.0032
-0.0006568	1.04	-0.0032
-0.0006566	1.039467	-0.002933333
-0.0006564	1.039733	-0.0016
-0.0006562	1.037333	-0.0016
-0.0006560000000000001	1.035333	-0.0024
-0.0006558	1.036133	-0.002133333
-0.0006556000000000001	1.0332	-0.002666666
-0.0006554	1.032133	-0.0007999999
-0.0006552000000000001	1.030267	-0.0007999999
-0.000655	1.029467	-0.0024
-0.0006548000000000001	1.0272	-0.0024
-0.0006546	1.025867	-0.0032
-0.0006544000000000001	1.024	-0.0002666666
-0.0006542	1.022667	-0.002133333
-0.0006540000000000001	1.0224	-0.002933333
-0.0006538000000000001	1.0196	-0.002666666
-0.0006536000000000001	1.018533	-0.002133333
-0.0006534	1.017733	-0.001066667
-0.0006532	1.0156	-0.002133333
-0.000653	1.015067	-0.004133333
-0.0006528	1.0124	-0.001066667
-0.0006526	1.011733	-0.001866666
-0.0006524	1.009867	-0.0007999999
-0.0006522	1.007467	-0.0016
-0.000652	1.007733	-0.002666666
-0.0006518	1.0072	-0.003733333
-0.0006516	1.004267	-0.002133333
-0.0006514000000000001	1.002533	-0.0016
-0.0006512	1.000667	-0.001066667
-0.0006510000000000001	1.0004	-0.001866666
-0.0006508	0.9990666	-0.002133333
-0.0006506000000000001	0.9977332	-0.002666666
-0.0006504	0.9951999	0.0
-0.0006502000000000001	0.9943999	-0.0016
-0.00065	0.9933332	-0.001333333
-0.0006498000000000001	0.9917333	-0.001866666
-0.0006496	0.9890665	-0.0007999999
-0.0006494000000000001	0.9893332	-0.001866666
-0.0006492000000000001	0.9882666	-0.002133333
-0.0006490000000000001	0.9885333	-0.001866666
-0.0006488	0.9854666	-0.001333333
-0.0006486	0.9833332	-0.0016
-0.0006484	0.9817333	-0.002133333
-0.0006482	0.9814666	-0.0007999999
-0.000648	0.9801332	-0.0024
-0.0006478	0.9781333	-0.001066667
-0.0006476	0.9778666	0.0
-0.0006474	0.9770666	-0.0024
-0.0006472	0.9743999	-0.002666666
-0.000647	0.9727999	-0.001333333
-0.0006468000000000001	0.9697332	-0.002133333
-0.0006466	0.9683999	-0.002133333
-0.0006464000000000001	0.9683999	-0.002666666
-0.0006462	0.9678666	-0.001866666
-0.0006460000000000001	0.9659999	-0.002133333
-0.0006458	0.9643999	0.0
-0.0006456000000000001	0.9633332	-0.002133333
-0.0006454	0.9621332	-0.0016
-0.0006452000000000001	0.9599999	-0.002133333
-0.000645	0.9583999	-0.001066667
-0.0006448000000000001	0.9570666	-0.0024
-0.0006446000000000001	0.9562666	-0.002133333
-0.0006444	0.9551999	-0.002666666
-0.0006442	0.9531999	-0.0016
-0.000644	0.9526666	-0.001333333
-0.0006438	0.9521332	-0.002133333
-0.0006436	0.9499999	-0.001066667
-0.0006434	0.9473332	-0.002666666
-0.0006432	0.9478666	-0.002933333
-0.000643	0.9453332	-0.001866666
-0.0006428	0.9447999	-0.001866666
-0.0006426000000000001	0.9437332	-0.0024
-0.0006424	0.9402665	-0.001333333
-0.0006422000000000001	0.9399999	-0.001866666
-0.000642	0.9377332	-0.001866666
-0.0006418000000000001	0.9363999	-0.001866666
-0.0006416	0.9358666	-0.002933333
-0.0006414000000000001	0.9329333	-0.0032
-0.0006412	0.9329333	-0.002666666
-0.0006410000000000001	0.9313332	-0.001333333
-0.0006408	0.9285333	-0.0024
-0.0006406000000000001	0.9282666	-0.003466666
-0.0006404000000000001	0.9261332	-0.003466666
-0.0006402000000000001	0.9250666	-0.0032
-0.00064	0.9234666	-0.001066667
-0.0006398	0.9219999	-0.001866666
-0.0006396	0.9214666	-0.0044
-0.0006394	0.9187999	-0.0016
-0.0006392	0.9185333	-0.002133333
-0.000639	0.9153333	-0.001333333
-0.0006388	0.9150666	-0.002666666
-0.0006386	0.9127999	-0.004933333
-0.0006384	0.9119999	-0.0016
-0.0006382	0.9117333	-0.001333333
-0.0006380000000000001	0.9093332	-0.0024
-0.0006378	0.9090666	-0.0016
-0.0006376000000000001	0.9077333	-0.0024
-0.0006374	0.9069332	-0.002133333
-0.0006372000000000001	0.9043999	-0.0005333333
-0.000637	0.9035999	-0.0024
-0.0006368000000000001	0.9022666	-0.0032
-0.0006366	0.9001333	-0.003466666
-0.0006364000000000001	0.8993332	-0.0005333333
-0.0006362	0.8967999	-0.002666666
-0.0006360000000000001	0.8957332	-0.001866666
-0.0006358000000000001	0.8957332	-0.0024
-0.0006356	0.8935999	-0.002133333
-0.0006354	0.8922666	-0.0002666666
-0.0006352	0.8909333	-0.0024
-0.000635	0.8903999	-0.0016
-0.0006348	0.8878666	-0.002666666
-0.0006346	0.8870666	-0.002133333
-0.0006344	0.8854666	-0.002666666
-0.0006342	0.8846666	-0.002933333
-0.000634	0.8817332	-0.002666666
-0.0006338000000000001	0.8805332	-0.001066667
-0.0006336	0.8802666	-0.002933333
-0.0006334000000000001	0.8783999	-0.002666666
-0.0006332	0.8773332	-0.0024
-0.0006330000000000001	0.8751999	-0.002666666
-0.0006328	0.8749332	-0.001866666
-0.0006326000000000001	0.8718666	-0.0016
-0.0006324	0.8710666	-0.001333333
-0.0006322000000000001	0.8694666	-0.0016
-0.000632	0.8686666	-0.001866666
-0.0006318000000000001	0.8673332	-0.0016
-0.0006316	0.8657333	-0.002666666
-0.0006314000000000001	0.8654666	-0.002133333
-0.0006312000000000001	0.8629333	-0.001866666
-0.000631	0.8610666	-0.001866666
-0.0006308	0.8605332	-0.001866666
-0.0006306	0.8589333	-0.0024
-0.0006304	0.8573332	-0.001333333
-0.0006302	0.8566666	-0.002133333
-0.00063	0.8553333	-0.003733333
-0.0006298	0.8537332	-0.001866666
-0.0006296	0.8507999	-0.003466666
-0.0006294	0.8505332	-0.002933333
-0.0006292000000000001	0.8485333	-0.002666666
-0.000629	0.8482666	-0.0016
-0.0006288000000000001	0.8461332	-0.002133333
-0.0006286	0.8447999	-0.001333333
-0.0006284000000000001	0.8429332	-0.0024
-0.0006282	0.8418666	-0.002666666
-0.0006280000000000001	0.8403999	-0.0007999999
-0.0006278	0.8393332	-0.0016
-0.0006276000000000001	0.8382666	-0.0024
-0.0006274	0.8366666	-0.002666666
-0.0006272000000000001	0.8355999	-0.002933333
-0.0006270000000000001	0.8334666	-0.002133333
-0.0006268000000000001	0.8319999	-0.0016
-0.0006266	0.8309333	-0.001333333
-0.0006264	0.8290666	-0.002666666
-0.0006262	0.8274666	-0.002133333
-0.000626	0.8274666	-0.0032
-0.0006258	0.8258666	-0.0007999999
-0.0006256	0.8238666	-0.0016
-0.0006254	0.8225332	-0.002133333
-0.0006252	0.8214666	-0.002933333
-0.000625	0.8201333	-0.0024
-0.0006248	0.8190666	-0.002133333
-0.0006246000000000001	0.8179999	-0.003466666
-0.0006244	0.8157333	-0.0024
-0.0006242000000000001	0.8157333	-0.0005333333
-0.000624	0.8133333	-0.001066667
-0.0006238000000000001	0.8119999	-0.0024
-0.0006236	0.8114666	-0.002133333
-0.0006234000000000001	0.8085333	-0.001066667
-0.0006232	0.8070666	-0.001866666
-0.0006230000000000001	0.8059999	-0.002133333
-0.0006228	0.8038666	-0.001066667
-0.0006226000000000001	0.8041332	-0.0024
-0.0006224000000000001	0.8019999	-0.002933333
-0.0006222	0.8001332	-0.001866666
-0.000622	0.8001332	-0.0016
-0.0006218	0.7975999	-0.002933333
-0.0006216	0.7973332	-0.002933333
-0.0006214	0.7943999	-0.0016
-0.0006212	0.7930666	-0.001866666
-0.000621	0.7927999	-0.002133333
-0.0006208	0.7902666	-0.0005333333
-0.0006206	0.7899999	-0.002666666
-0.0006204000000000001	0.7899999	-0.001866666
-0.0006202	0.7881333	-0.001066667
-0.0006200000000000001	0.7846666	-0.0016
-0.0006198	0.7865332	-0.0024
-0.0006196000000000001	0.7829332	-0.0016
-0.0006194	0.7821333	0.0
-0.0006192000000000001	0.7797332	-0.001866666
-0.000619	0.7783999	-0.0002666666
-0.0006188000000000001	0.7775999	-0.002933333
-0.0006186	0.7757332	-0.0024
-0.0006184000000000001	0.7742666	-0.001066667
-0.0006182000000000001	0.7721332	-0.0016
-0.0006180000000000001	0.7723999	-0.002666666
-0.0006178000000000001	0.7705333	-0.0024
-0.0006176	0.7678666	-0.001333333
-0.0006174	0.7675999	-0.0016
-0.0006172	0.7645333	-0.002133333
-0.000617	0.7639999	-0.002666666
-0.0006168	0.7621332	-0.002666666
-0.0006166	0.7615999	-0.001066667
-0.0006164	0.7594666	-0.0024
-0.0006162	0.7597333	-0.001866666
-0.000616	0.7563999	-0.0024
-0.0006158000000000001	0.7558666	-0.001866666
-0.0006156	0.7529333	-0.001866666
-0.0006154000000000001	0.7526666	-0.0024
-0.0006152	0.7518666	-0.001333333
-0.0006150000000000001	0.7503999	-0.001866666
-0.0006148	0.7482666	-0.001333333
-0.0006146000000000001	0.7474666	-0.0002666666
-0.0006144	0.7458666	-0.001866666
-0.0006142000000000001	0.7461333	-0.002133333
-0.000614	0.7425333	-0.001866666
-0.0006138000000000001	0.7414666	-0.0016
-0.0006136000000000001	0.7409332	-0.0005333333
-0.0006134000000000001	0.7393333	-0.002666666
-0.0006132	0.7371999	-0.002133333
-0.000613	0.7374666	-0.002666666
-0.0006128	0.7341332	-0.0024
-0.0006126	0.7347999	-0.002666666
-0.0006124	0.7314666	-0.0024
-0.0006122	0.7309332	-0.002666666
-0.000612	0.7290666	-0.002666666
-0.0006118	0.7271999	-0.0016
-0.0006116	0.7254666	-0.001866666
-0.0006114	0.7246666	-0.0024
-0.0006112000000000001	0.7225333	-0.002933333
-0.000611	0.7225333	-0.002133333
-0.0006108000000000001	0.7193333	-0.0024
-0.0006106	0.7198666	-0.0024
-0.0006104000000000001	0.7178666	-0.0016
-0.0006102	0.7154666	-0.0024
-0.0006100000000000001	0.7146666	-0.0024
-0.0006098	0.7130666	-0.001333333
-0.0006096000000000001	0.712	-0.001333333
-0.0006094	0.7084	-0.002666666
-0.0006092000000000001	0.7086666	-0.001866666
-0.0006090000000000001	0.7081333	-0.0016
-0.0006088	0.7057332	-0.0016
-0.0006086	0.7052	-0.002933333
-0.0006084	0.7046666	-0.002133333
-0.0006082	0.7027999	-0.002133333
-0.000608	0.6999999	-0.001866666
-0.0006078	0.7002666	-0.001866666
-0.0006076	0.6975999	-0.001333333
-0.0006074	0.6967999	-0.0032
-0.0006072	0.6965333	-0.0024
-0.0006070000000000001	0.6951999	-0.0016
-0.0006068	0.6938666	-0.0024
-0.0006066000000000001	0.6913333	-0.002133333
-0.0006064	0.6899999	-0.0024
-0.0006062000000000001	0.6891999	-0.001333333
-0.000606	0.6870666	-0.0016
-0.0006058000000000001	0.6867999	-0.002666666
-0.0006056	0.6853333	-0.001866666
-0.0006054000000000001	0.6826666	-0.003466666
-0.0006052	0.6810666	-0.002666666
-0.0006050000000000001	0.6791999	-0.002133333
-0.0006048000000000001	0.6786666	-0.002133333
-0.0006046000000000001	0.6778666	-0.002666666
-0.0006044000000000001	0.6750666	-0.001866666
-0.0006042	0.6742666	-0.001866666
-0.000604	0.6726666	-0.001333333
-0.0006038	0.6718666	-0.002133333
-0.0006036	0.6687999	-0.002666666
-0.0006034	0.6685333	-0.001066667
-0.0006032	0.6671999	-0.0007999999
-0.000603	0.6664	-0.0024
-0.0006028	0.6650666	-0.0024
-0.0006026	0.6615999	-0.0024
-0.0006024000000000001	0.6613333	-0.002133333
-0.0006022	0.6601332	-0.0016
-0.0006020000000000001	0.6587999	-0.0024
-0.0006018	0.6585333	-0.002666666
-0.0006016000000000001	0.6569332	-0.0024
-0.0006014	0.6556	-0.0016
-0.0006012000000000001	0.6539999	-0.002133333
-0.000601	0.6517333	-0.001866666
-0.0006008000000000001	0.6509333	-0.0007999999
-0.0006006	0.6488	-0.001066667
-0.0006004000000000001	0.6466666	-0.003466666
-0.0006002000000000001	0.6458666	-0.001333333
-0.0006000000000000001	0.6450666	-0.001333333
-0.0005998	0.6441333	-0.003466666
-0.0005996	0.6427999	-0.0032
-0.0005994	0.6411999	-0.0016
-0.0005992	0.6395999	-0.0007999999
-0.000599	0.6388	-0.0024
-0.0005988	0.6382666	-0.001333333
-0.0005986	0.6349333	-0.002933333
-0.0005984	0.6341333	-0.0016
-0.0005982	0.6333333	-0.001866666
-0.000598	0.6314666	-0.002133333
-0.0005978000000000001	0.6298666	-0.002666666
-0.0005976	0.6267999	-0.001333333
-0.0005974000000000001	0.6281333	-0.002133333
-0.0005972	0.6265333	-0.002666666
-0.0005970000000000001	0.6241333	-0.003733333
-0.0005968	0.6238666	-0.002133333
-0.0005966000000000001	0.6219999	-0.001866666
-0.0005964	0.6199999	-0.001866666
-0.0005962000000000001	0.6186666	-0.0005333333
-0.000596	0.6170666	-0.002666666
-0.0005958000000000001	0.6170666	-0.0032
-0.0005956000000000001	0.6138666	-0.0005333333
-0.0005954	0.6130666	-0.001333333
-0.0005952	0.6127999	-0.001866666
-0.000595	0.6108	-0.002133333
-0.0005948	0.6091999	-0.002133333
-0.0005946	0.6073333	-0.0002666666
-0.0005944	0.6070666	-0.001866666
-0.0005942	0.6068	-0.001066667
-0.000594	0.6049333	-0.0007999999
-0.0005938	0.6043999	-0.0024
-0.0005936000000000001	0.6010666	-0.002133333
-0.0005934	0.6002666	-0.002933333
