time	Channel1	Channel2
-0.0009464	0.4150666	-0.003733333
-0.0009462	0.4168	-0.003466666
-0.000946	0.4156	-0.0024
-0.0009458	0.4173333	-0.002133333
-0.0009456	0.4173333	-0.0016
-0.0009454	0.4194666	-0.002666666
-0.0009452	0.4210666	-0.0024
-0.000945	0.4242666	-0.004133333
-0.0009448	0.4257333	-0.002666666
-0.0009446	0.4257333	-0.0024
-0.0009444	0.4268	-0.0024
-0.0009442000000000001	0.4289333	-0.001866666
-0.0009440000000000001	0.4308	-0.0024
-0.0009438000000000001	0.4315999	-0.003733333
-0.0009436000000000001	0.4333333	-0.0024
-0.0009434000000000001	0.4351999	-0.002933333
-0.0009432	0.4367999	-0.004133333
-0.000943	0.4386666	-0.0024
-0.0009428	0.4397333	-0.001866666
-0.0009426	0.44	-0.0024
-0.0009424	0.4417333	-0.004666666
-0.0009422	0.4433333	-0.002666666
-0.000942	0.4452	-0.002933333
-0.0009418	0.446	-0.0016
-0.0009416	0.4486666	-0.0032
-0.0009414	0.4478666	-0.003466666
-0.0009412	0.4501333	-0.0032
-0.000941	0.4527999	-0.003466666
-0.0009408	0.4527999	-0.002133333
-0.0009406	0.4549333	-0.0024
-0.0009404	0.4568	-0.003466666
-0.0009402	0.4577333	-0.002933333
-0.0009400000000000001	0.4598666	-0.001866666
-0.0009398	0.4606666	-0.001866666
-0.0009396000000000001	0.4612	-0.0024
-0.0009394000000000001	0.4638666	-0.004933333
-0.0009392000000000001	0.4646666	-0.003466666
-0.0009390000000000001	0.4653333	-0.002666666
-0.0009388	0.4687999	-0.002933333
-0.0009386	0.468	-0.004133333
-0.0009384	0.4706666	-0.004133333
-0.0009382	0.4719999	-0.004133333
-0.000938	0.4730666	-0.0024
-0.0009378	0.4742666	-0.002666666
-0.0009376	0.4766666	-0.0032
-0.0009374	0.4771999	-0.0032
-0.0009372	0.4798666	-0.004133333
-0.000937	0.4798666	-0.002666666
-0.0009368	0.4806666	-0.003466666
-0.0009366	0.4837333	-0.004133333
-0.0009364	0.4839999	-0.003733333
-0.0009362	0.4848	-0.0024
-0.000936	0.4879999	-0.004933333
-0.0009358	0.4877333	-0.0044
-0.0009356	0.4893333	-0.002666666
-0.0009354000000000001	0.4899999	-0.001866666
-0.0009352	0.4915999	-0.003733333
-0.0009350000000000001	0.4921333	-0.003466666
-0.0009348000000000001	0.4947999	-0.002666666
-0.0009346000000000001	0.4963999	-0.003733333
-0.0009344	0.4972	-0.0024
-0.0009342	0.4989333	-0.0032
-0.000934	0.5008	-0.0032
-0.0009338	0.5026666	-0.0044
-0.0009336	0.5037333	-0.004133333
-0.0009334	0.5048	-0.002933333
-0.0009332	0.5058666	-0.001333333
-0.000933	0.5078666	-0.0032
-0.0009328	0.5089333	-0.002933333
-0.0009326	0.5102666	-0.003466666
-0.0009324	0.5113333	-0.002666666
-0.0009322	0.5131999	-0.002133333
-0.000932	0.5137333	-0.0024
-0.0009318	0.5167999	-0.0044
-0.0009316	0.5178666	-0.0024
-0.0009314	0.5175999	-0.001866666
-0.0009312000000000001	0.5199999	-0.004133333
-0.000931	0.5213333	-0.0032
-0.0009308000000000001	0.5238666	-0.0032
-0.0009306000000000001	0.5238666	-0.004666666
-0.0009304000000000001	0.5249333	-0.002933333
-0.0009302000000000001	0.5278666	-0.004133333
-0.00093	0.5265333	-0.004666666
-0.0009298	0.5283999	-0.001866666
-0.0009296	0.5302666	-0.0005333333
-0.0009294	0.5325333	-0.003466666
-0.0009292	0.5336	-0.003466666
-0.000929	0.5338666	-0.002666666
-0.0009288	0.5362666	-0.002933333
-0.0009286	0.5375999	-0.002133333
-0.0009284	0.5387999	-0.0032
-0.0009282	0.5411999	-0.0024
-0.000928	0.5419999	-0.003466666
-0.0009278	0.5422666	-0.004133333
-0.0009276	0.5462666	-0.003733333
-0.0009274	0.5446666	-0.002133333
-0.0009272	0.5482666	-0.004133333
-0.000927	0.5509333	-0.002666666
-0.0009268	0.5490666	-0.0032
-0.0009266000000000001	0.5517333	-0.002666666
-0.0009264	0.5525333	-0.003466666
-0.0009262000000000001	0.5553333	-0.004666666
-0.0009260000000000001	0.5561333	-0.003733333
-0.0009258000000000001	0.5577333	-0.003466666
-0.0009256000000000001	0.5595999	-0.002666666
-0.0009254	0.5609333	-0.002666666
-0.0009252	0.5609333	-0.004133333
-0.000925	0.5622666	-0.0044
-0.0009248	0.5648	-0.002133333
-0.0009246	0.5650666	-0.003733333
-0.0009244	0.5661333	-0.0024
-0.0009242	0.5671999	-0.003466666
-0.000924	0.5698666	-0.0024
-0.0009238	0.5709333	-0.0024
-0.0009236	0.5712	-0.001866666
-0.0009234	0.5742666	-0.003466666
-0.0009232	0.5756	-0.003733333
-0.000923	0.5774666	-0.0044
-0.0009228	0.5785333	-0.003466666
-0.0009226	0.5782666	-0.0044
-0.0009224	0.5805333	-0.003466666
-0.0009222	0.5826666	-0.003466666
-0.0009220000000000001	0.5834666	-0.0024
-0.0009218000000000001	0.5847999	-0.0044
-0.0009216000000000001	0.5856	-0.002933333
-0.0009214000000000001	0.5874666	-0.004933333
-0.0009212000000000001	0.5905333	-0.002666666
-0.000921	0.5924	-0.002933333
-0.0009208	0.5929333	-0.002666666
-0.0009206	0.5939999	-0.0032
-0.0009204	0.5947999	-0.003733333
-0.0009202	0.5955999	-0.0024
-0.00092	0.5973333	-0.003466666
-0.0009198	0.5983999	-0.004133333
-0.0009196	0.5997333	-0.003733333
-0.0009194	0.6026666	-0.0044
-0.0009192	0.6026666	-0.003733333
-0.000919	0.6043999	-0.0032
-0.0009188	0.6046666	-0.003466666
-0.0009186	0.6068	-0.002933333
-0.0009184	0.6089333	-0.0024
-0.0009182	0.6089333	-0.002933333
-0.000918	0.6122666	-0.0032
-0.0009178000000000001	0.6127999	-0.004933333
-0.0009176	0.6138666	-0.0044
-0.0009174000000000001	0.6149333	-0.003466666
-0.0009172000000000001	0.6176	-0.0024
-0.0009170000000000001	0.6183999	-0.002666666
-0.0009168000000000001	0.6194666	-0.0024
-0.0009166	0.6206666	-0.002933333
-0.0009164	0.6227999	-0.002133333
-0.0009162	0.6246666	-0.004133333
-0.000916	0.6246666	-0.002933333
-0.0009158	0.6265333	-0.003466666
-0.0009156	0.6281333	-0.0032
-0.0009154	0.6287999	-0.002666666
-0.0009152	0.6301333	-0.001333333
-0.000915	0.6330666	-0.003466666
-0.0009148	0.6338666	-0.004133333
-0.0009146	0.6346666	-0.003466666
-0.0009144	0.6362666	-0.001066667
-0.0009142	0.6374666	-0.003466666
-0.000914	0.6388	-0.004133333
-0.0009138	0.6401333	-0.002666666
-0.0009136	0.6414666	-0.003733333
-0.0009134	0.6425332	-0.001866666
-0.0009132000000000001	0.6446666	-0.002666666
-0.000913	0.6458666	-0.002933333
-0.0009128000000000001	0.6490666	-0.002666666
-0.0009126000000000001	0.6493333	-0.0044
-0.0009124000000000001	0.6498666	-0.0044
-0.0009122000000000001	0.652	-0.004133333
-0.000912	0.6534666	-0.003466666
-0.0009118	0.6537333	-0.002933333
-0.0009116	0.6556	-0.004133333
-0.0009114	0.6574666	-0.002933333
-0.0009112	0.6590666	-0.002933333
-0.000911	0.6606666	-0.003466666
-0.0009108	0.6603999	-0.003733333
-0.0009106	0.6629333	-0.002933333
-0.0009104	0.6634666	-0.003733333
-0.0009102	0.6655999	-0.002933333
-0.00091	0.6674666	-0.003733333
-0.0009098	0.6682666	-0.002933333
-0.0009096	0.67	-0.0032
-0.0009094	0.6705332	-0.003733333
-0.0009092	0.6707999	-0.004666666
-0.0009090000000000001	0.6723999	-0.003466666
-0.0009088	0.6750666	-0.002933333
-0.0009086000000000001	0.6766666	-0.0024
-0.0009084000000000001	0.6789333	-0.002133333
-0.0009082000000000001	0.6789333	-0.003733333
-0.0009080000000000001	0.6813332	-0.003733333
-0.0009078000000000001	0.6826666	-0.002933333
-0.0009076	0.6837333	-0.0044
-0.0009074	0.6845332	-0.0032
-0.0009072	0.6867999	-0.0032
-0.000907	0.6883999	-0.0032
-0.0009068	0.6889333	-0.002933333
-0.0009066	0.6910666	-0.002933333
-0.0009064	0.6918666	-0.003466666
-0.0009062	0.6931999	-0.003466666
-0.000906	0.6957332	-0.002133333
-0.0009058	0.6965333	-0.002133333
-0.0009056	0.6981333	-0.0024
-0.0009054	0.6984	-0.003466666
-0.0009052	0.7016	-0.003466666
-0.000905	0.7025332	-0.002933333
-0.0009048	0.7035999	-0.0016
-0.0009046	0.7049333	-0.0032
-0.0009044000000000001	0.7052	-0.003466666
-0.0009042	0.7081333	-0.002933333
-0.0009040000000000001	0.7065333	-0.003466666
-0.0009038000000000001	0.7103999	-0.003466666
-0.0009036000000000001	0.712	-0.002666666
-0.0009034000000000001	0.7122666	-0.004133333
-0.0009032	0.7143999	-0.0032
-0.000903	0.7151999	-0.003466666
-0.0009028	0.7175999	-0.002933333
-0.0009026	0.7181333	-0.002666666
-0.0009024	0.7195999	-0.0044
